,id,name,popularity,type,is_local,explicit,duration_ms,disc_number,track_number,artist_id,artist_name,album_artist_id,album_artist_name,album_id,album_name,album_release_date,album_tracks,album_type
94,4zXa17K83Pp6N2yXdVc2sv,You're The Best,66,track,False,False,179666,1,10,4PCSnq8Q3hxOTn3ro4cl0M,"Joe ""Bean"" Esposito",0LyfQWJT6nXafLPZqxe9Of,Various Artists,1zNIDZncmWNpb1WkyfRPdH,The Karate Kid: The Original Motion Picture Soundtrack,2010-01-01,10,album
95,6m7fhJkK6TbuGDFhBNpgyn,It's My Life,0,track,False,False,233453,1,1,7Fo8TAyGJr4VmhE68QamMf,Talk Talk,7Fo8TAyGJr4VmhE68QamMf,Talk Talk,2sVePugUVnYAPEyIlGP6Hx,The Very Best Of,1997-01-27,16,album
96,1uiktZkzFSVDhp7i73faz2,Whisper to a Scream (Birds Fly) - Single Version,47,track,False,False,228613,1,3,39afGThIZjTTMH5enuLXYI,The Icicle Works,1k0rfaT05DlWa2oz1oeA2t,Icicle Work,0zWgSTLgDWUgkbKjiRop8w,Dance Vault Mixes - Whisper To A Scream (Birds Fly),2006-04-18,3,album
97,00MmQP2XdcKtdx5ZfRUClb,Mosca,45,track,False,True,147391,1,1,1khPlpMPliiZeK53WWSWXY,Frada,1khPlpMPliiZeK53WWSWXY,Frada,5tkqBoDnLeIc4ISvhUZZ7J,Mosca,2021-06-18,1,album
98,02tvc9CFnTyHuSRlGeNv9w,Corduroy Dreams,77,track,False,True,206974,1,4,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,32wYrmt3fg2c8maA80Ioc2,Bcos U Will Never B Free,2016-11-07,10,album
99,2rXVtoLBHuXcNB5DVfIc9p,Happiness,75,track,False,True,279693,1,10,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,2NBVxjZcbH5H1N1Ab2ExDH,Apricot Princess,2017-04-26,10,album
100,3PbV3ocgAp3Xn0omGFC0cG,Untitled,71,track,False,True,135706,1,5,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,2NBVxjZcbH5H1N1Ab2ExDH,Apricot Princess,2017-04-26,10,album
101,3ijXR4yXgN43eF54uK7oos,Sycamore Girl,61,track,False,True,280333,1,4,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,2NBVxjZcbH5H1N1Ab2ExDH,Apricot Princess,2017-04-26,10,album
102,5OUTFH5acycdnf8OVo21Gv,Television / So Far So Good,84,track,False,True,262600,1,2,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,2NBVxjZcbH5H1N1Ab2ExDH,Apricot Princess,2017-04-26,10,album
103,2d1VRB0OXkwtMu0OKsxXDW,Never Enough,66,track,False,True,298520,1,9,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,2NBVxjZcbH5H1N1Ab2ExDH,Apricot Princess,2017-04-26,10,album
104,3xz5n1xyi3DOMIb8vodsZm,Sunflower - Live at Radio City Music Hall,47,track,False,False,384100,1,7,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,1Dtg3Qo9eMhrbT2Yr9EUOz,Live at Radio City Music Hall,2020-09-30,9,album
105,7vRia9rlEuTDQxkfXIKySi,It's Not The Same Anymore,74,track,False,False,386200,1,10,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,5CNckxfLf4TCoMOoxgAU8l,Pony,2019-10-25,10,album
106,5EYi2rH4LYs6M21ZLOyQTx,Loving Is Easy,79,track,False,True,155720,1,1,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,4D6BtgzCwuJx9omikqA8Rg,Loving Is Easy,2017-10-11,1,album
107,4EpZ4eYuZOwPSSwyqpdHnJ,Sunflower,81,track,False,True,252230,1,1,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,1FhmTMNe8AziAPkB29114F,Sunflower,2017-03-22,1,album
108,4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,81,track,False,False,267520,1,7,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,5CNckxfLf4TCoMOoxgAU8l,Pony,2019-10-25,10,album
109,47Bg6IrMed1GPbxRgwH2aC,Best Friend,82,track,False,True,262231,1,1,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,51pSyGziPFv8ajzF7ilUAr,Best Friend,2017-01-25,1,album
110,755inykyaG4w22GWAsA3MX,Marlboro Nights,78,track,False,False,68522,1,1,6pF6MN603wSrisJcf7HS5v,Lonely God,6pF6MN603wSrisJcf7HS5v,Lonely God,5yJOsoT7fr37BP8su0RGrz,Marlboro Nights,2018-06-28,1,album
111,54bFM56PmE4YLRnqpW6Tha,Therefore I Am,80,track,False,False,174321,1,1,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,5G58VVE9ub1KE01Mvbd8XM,Therefore I Am,2020-11-12,1,album
112,28B3hPOLvDiW2Hah3Gnnci,Il Tempo Se Ne Va,54,track,False,False,230506,1,4,1yq9UuPp5DIb5w6eswGbKV,Adriano Celentano,1yq9UuPp5DIb5w6eswGbKV,Adriano Celentano,0ZB1eMfkmzcD4LxKQvNLxj,Un Po' Artista Un Po' No,1980-01-01,8,album
113,7JlPKH9G2KLUzJlfFFAxEO,MARILÙ,60,track,False,True,250830,1,6,0lI3rF4hi4op6UxqlLHPzv,Achille Lauro,0lI3rF4hi4op6UxqlLHPzv,Achille Lauro,7k9twADPtkw2LgSf2bkNAd,LAURO (Deluxe Version),2021-04-16,19,album
114,1AOvBPmGdhkwduIhZNXcO7,Fino a che non ti odierò (feat. Ghemon) - prod. DFO,25,track,False,True,183391,1,1,5tBnK7LvBMgvkXuePtfywp,lowlow,5tBnK7LvBMgvkXuePtfywp,lowlow,3Tzp6OiiX1nYHbbmCjdfhC,Fino a che non ti odierò (feat. Ghemon) - prod. DFO,2021-05-28,1,album
115,0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,82,track,False,False,185486,1,1,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,5bb2Sf8jps2DTyI2urMThV,Afterglow,2020-12-21,1,album
116,6YUTL4dYpB9xZO5qExPf05,Summer,84,track,False,False,222533,1,8,7CajNmpbOovFoOoasH2HaY,Calvin Harris,7CajNmpbOovFoOoasH2HaY,Calvin Harris,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,15,album
117,0ct6r3EGTcMLPtrXHDvVjc,The Nights,88,track,False,False,176658,1,2,1vCWHaC5f2uS3yhpwWbIA6,Avicii,1vCWHaC5f2uS3yhpwWbIA6,Avicii,0h2knr6qpiAq0tV5ri5JMF,The Days / Nights,2014-01-01,4,album
118,2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),84,track,False,True,261492,1,1,3TVXtAsR1Inumwj472S9r4,Drake,3TVXtAsR1Inumwj472S9r4,Drake,0qGdc7fNq9RNIPEzZufa43,Laugh Now Cry Later (feat. Lil Durk),2020-08-14,1,album
119,0XsbCr34semDxq0ZX84BCh,Easy Living,55,track,False,False,181333,1,6,1YzCsTRb22dQkh9lghPIrp,Billie Holiday,1YzCsTRb22dQkh9lghPIrp,Billie Holiday,3MXpFQDq1cTE4WfGZDAsY4,Billie Holiday Love Songs,1996-01-30,16,album
120,1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),82,track,False,True,218801,1,3,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,4JAvwK4APPArjIsOdGoJXX,The Off-Season,2021-05-14,12,album
121,0GAyuCo975IHGxxiLKDufB,l e t . g o . m y . h a n d (with Bas & 6LACK),72,track,False,True,266291,1,8,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,4JAvwK4APPArjIsOdGoJXX,The Off-Season,2021-05-14,12,album
122,1f2V8U1BiWaC9aJWmpOARe,By the Way,77,track,False,False,216933,1,1,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,6deiaArbeoqp1xPEGdEKp1,By the Way (Deluxe Edition),2002-07-09,18,album
123,3u1Er1rkjn1oSz1xdZH3ZD,Call It What You Want,64,track,False,False,238786,1,3,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7Kmmw7Z5D2UD5MVwdm10sT,Torches,2011-05-23,10,album
124,4HRa9ZWcmZ8JD7UySPu0wT,Don't Stop (Color on the Walls),65,track,False,False,174920,1,4,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7Kmmw7Z5D2UD5MVwdm10sT,Torches,2011-05-23,10,album
125,5qNh5WtzMbfpSj2jLlBkoD,Your Power,16,track,False,False,245896,1,1,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,7H3vJa2HHgxb7qqclOdfJ3,Your Power,2021-04-29,1,album
126,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,87,track,False,False,202333,1,2,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15,14,album
127,6wU23p0SYhHb0fkWzjk8SD,I See You - Radio Edit,21,track,False,False,219938,1,1,657VANLTRgTFElFKbqzhXs,Jutty Ranx,657VANLTRgTFElFKbqzhXs,Jutty Ranx,4McFXziX25WKod1Uf1shxT,I See You (Italian Job),2012-11-22,4,album
128,1v1oIWf2Xgh54kIWuKsDf6,Runaway,83,track,False,False,248826,1,1,1WgXqy2Dd70QQOU7Ay074N,AURORA,1WgXqy2Dd70QQOU7Ay074N,AURORA,6YMSXPIHkA2jPIlFHuejXW,All My Demons Greeting Me As A Friend (Deluxe),2016-03-11,17,album
129,6fzcYViF8iRCXLOOp0BffJ,In Time,42,track,False,False,310040,1,9,4q0XHuiCZlPuoTTRiebfDZ,Robbie Robb,0LyfQWJT6nXafLPZqxe9Of,Various Artists,7xNbBuDMwq9bLjvzCTZbWO,Bill & Ted’s Excellent Adventure,1989-02-17,10,album
130,2M7AWXZewKTCUcRl1686eG,Infinito,28,track,False,False,195387,1,10,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,42sCIlsrUQ3DgcAwgXmSgI,E Vissero Feriti E Contenti,2021-03-19,15,album
131,4Jv7lweGIUOFQ7Oq2AtAh9,I Follow Rivers - The Magician Remix,74,track,False,False,280069,1,1,6oBm8HB0yfrIc9IHbxs6in,Lykke Li,6oBm8HB0yfrIc9IHbxs6in,Lykke Li,3Lp1pBV5Lao3Ry6CiEb7Y1,I Follow Rivers (The Magician Remix),2011-10-10,1,album
132,2yghtv6CfJ2cWTDu4wDvbH,Non Posso Salvarti,27,track,False,False,188718,1,7,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,42sCIlsrUQ3DgcAwgXmSgI,E Vissero Feriti E Contenti,2021-03-19,15,album
133,24qiDeOufplnbih21MtOwW,Difficile,29,track,False,False,212459,1,6,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,42sCIlsrUQ3DgcAwgXmSgI,E Vissero Feriti E Contenti,2021-03-19,15,album
134,6KzkqZqhUBEsWYJJa2aBOd,The Weekend - Radio Edit,69,track,False,False,192173,1,1,2aM5jpQ0WTcQDeHsil8Ihz,Michael Gray,2aM5jpQ0WTcQDeHsil8Ihz,Michael Gray,1v1bEFD6ZgEvAbrMJqK1Oz,Analog Is On,2007-06-01,10,album
135,7gcAfDUtDFV9yXjL8FNM7k,Piccoli Brividi,30,track,False,False,210245,1,2,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,42sCIlsrUQ3DgcAwgXmSgI,E Vissero Feriti E Contenti,2021-03-19,15,album
136,1PgOHVe601uxPCjX1qwkMW,Somebody That I Used To Know - Remix,2,track,False,False,262199,1,1,0q21wtMM1dK3rI2HzCYPui,Farizki,0q21wtMM1dK3rI2HzCYPui,Farizki,0MLDh4Y3vK8PsaGNLx4Qhf,Somebody That I Used To Know (Remix),2021-02-11,1,album
137,07qo9gnLM488CUr0EtgIA1,Poetica,69,track,False,False,293960,1,3,396Jr76018oUMR6QBnqT8T,Cesare Cremonini,396Jr76018oUMR6QBnqT8T,Cesare Cremonini,1tcX4ysSZEeMMshVVbkkDa,Possibili Scenari,2017-11-24,10,album
138,2SVObssPWzeJquNyR05NjL,Damn (feat. 6lack),64,track,False,True,159338,1,1,5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,6QRekwLova6fc0YkVfEoTi,Damn (feat. 6lack),2020-11-06,1,album
139,6LVRmZeJaBkCKvTxDY7c4d,La Tigre,27,track,False,False,210491,1,5,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,42sCIlsrUQ3DgcAwgXmSgI,E Vissero Feriti E Contenti,2021-03-19,15,album
140,3SpHiCK3bj3PLCunWHqzDQ,Nel Mio Elemento,26,track,False,False,176803,1,4,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,42sCIlsrUQ3DgcAwgXmSgI,E Vissero Feriti E Contenti,2021-03-19,15,album
141,1AHdjSwbiZH1cFonbt6WAs,Tanto Per Non Cambiare,30,track,False,False,190081,1,3,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,42sCIlsrUQ3DgcAwgXmSgI,E Vissero Feriti E Contenti,2021-03-19,15,album
142,7DzU1W2SlP5zhCHQPlKDLA,Sparire,27,track,False,False,219996,1,14,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,42sCIlsrUQ3DgcAwgXmSgI,E Vissero Feriti E Contenti,2021-03-19,15,album
143,4AFmhi2Ss9jBs7mmIsN4hr,Trompe L’Oeil,29,track,False,False,221311,1,13,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,42sCIlsrUQ3DgcAwgXmSgI,E Vissero Feriti E Contenti,2021-03-19,15,album
144,6ya4caKXRN5LI9lTcp6rwg,Puoi Fidarti Di Me,24,track,False,False,217868,1,11,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,42sCIlsrUQ3DgcAwgXmSgI,E Vissero Feriti E Contenti,2021-03-19,15,album
145,0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,81,track,False,False,231333,1,1,5lpH0xAS4fVfLkACg9DAuM,Wham!,5lpH0xAS4fVfLkACg9DAuM,Wham!,02f3y3NTsddjdUMoNiBppI,Make It Big,1984-10-23,8,album
146,5QO79kh1waicV47BqGRL3g,Save Your Tears,91,track,False,True,215626,1,11,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,album
147,5ftxn8BridnWjl9iIvlQQN,A Casa Mia,24,track,False,False,212640,1,9,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,7Jw0vZgVwoWvNM3PuxOcL5,Mezzanotte,2017-09-22,14,album
148,0Eo3KQQtUXAfcap28ibirh,Mezzanotte,25,track,False,False,220640,1,8,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,7Jw0vZgVwoWvNM3PuxOcL5,Mezzanotte,2017-09-22,14,album
149,2su3EyD3697bb9stpfibd8,Adesso sono qui,40,track,False,False,246066,1,1,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,6FqdRskWz0c8ZEL76MS3hy,ORCHIdee,2014-05-27,13,album
150,6gF5xGWQfRV8fDhd7POhVI,Magia Nera,33,track,False,False,251146,1,3,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,7Jw0vZgVwoWvNM3PuxOcL5,Mezzanotte,2017-09-22,14,album
151,22SAfNzN9GHbTUghiCR8l5,Un Temporale,44,track,False,False,248893,1,2,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,7Jw0vZgVwoWvNM3PuxOcL5,Mezzanotte,2017-09-22,14,album
152,21jGcNKet2qwijlDFuPiPb,Circles,88,track,False,False,215280,1,6,246dkjvS1zLTtiykXe5h60,Post Malone,246dkjvS1zLTtiykXe5h60,Post Malone,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,album
153,2tD5TzOdRk1ld9oR4iKNQG,Santa Marinella,49,track,False,False,221053,1,1,1QeqGmpgU5Yg74GNcjIIq3,Fulminacci,1QeqGmpgU5Yg74GNcjIIq3,Fulminacci,4mBp00iO1Z9nJ2EtieKXqc,Santa Marinella,2021-03-04,1,album
154,4jmvkbDw0cuWD2Fi9VswFQ,Mai Dire Mai (La Locura),60,track,False,True,208664,1,1,00CsjN69YCczmdW0bDKaCC,Willie Peyote,00CsjN69YCczmdW0bDKaCC,Willie Peyote,6Ly8jC23vIa4evVzICvZRu,Mai Dire Mai (La Locura),2021-03-04,1,album
155,5vYXOk1umkpp7JhXZm6rDI,Musica leggerissima,1,track,False,False,240850,1,1,2KX2VLr3Eu6sn6EtxzCtvf,Colapesce,2KX2VLr3Eu6sn6EtxzCtvf,Colapesce,3jGpIpMIVzZ4gY9NWE6qMU,I Mortali²,2021-03-03,11,album
156,0ByLQuJ5fcYqbuWipVZjx0,Momento Perfetto,41,track,False,False,191557,1,1,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,3a5i17hWthxBFJdmAvDRLn,Momento Perfetto,2021-03-03,1,album
157,4VbDJMkAX3dWNBdn3KH6Wx,Helena Beat,67,track,False,False,276173,1,1,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7Kmmw7Z5D2UD5MVwdm10sT,Torches,2011-05-23,10,album
158,4BdGO1CaObRD4La9l5Zanz,Sit Next to Me,75,track,False,False,243146,1,3,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7gP3bB2nilZXLfPHJhMdvc,Foster The People,5lFvZh6pCTJzr9UStebyCF,Sacred Hearts Club,2017-07-21,12,album
159,7egu63DOhNpivWOpGtzqGS,Lamb's Wool,64,track,False,False,276360,1,1,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7lDB1EJc0c7wbH7j687S3a,Lamb's Wool,2020-05-22,1,album
160,2flxduIqEbsicdmPyj1WVW,Imagination,76,track,False,False,256266,1,1,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7gP3bB2nilZXLfPHJhMdvc,Foster The People,5LbiR8iqC4hYeIKifnmVqc,Imagination,2019-06-21,1,album
161,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,86,track,False,False,239600,1,2,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7Kmmw7Z5D2UD5MVwdm10sT,Torches,2011-05-23,10,album
162,2RnfIUGmjSy2ocB6qGDN2G,Tell Me Baby,36,track,False,False,247666,1,1,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,6Fh7H8pLiRulspL3sQOrrg,Tell Me Baby,2006-07-17,4,album
163,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),82,track,False,False,334666,1,2,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,7xl50xr9NDkd3i2kBbzsNZ,Stadium Arcadium,2006-05-09,29,album
164,7tAXHZdp9UpcYrHn7MZqfo,Forever,0,track,False,False,278573,1,1,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,74JkTYeuAlUUNuusDyAl3Q,Forever,2007-11-02,1,album
165,1FreAz1lmnDi5aKLB6GdFM,Where Is The Love?,77,track,False,False,272533,1,13,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,4jOESXHbPsfy1IYdyvwjYI,Elephunk,2003-01-01,14,album
166,0zms6rKU9lh6BbIrp1gDcZ,Aawake At Night,57,track,False,False,199056,1,2,7sOR7gk6XUlGnxj3p9F54k,half•alive,7sOR7gk6XUlGnxj3p9F54k,half•alive,6Ae06PksOpCGPcqqwKTF5n,3,2017-04-24,3,album
167,2eeZvByHPfohwq9YU3Sj0d,Outside,49,track,False,True,189671,1,6,4IVAbR2w4JJNJDDRFP3E83,6LACK,4IVAbR2w4JJNJDDRFP3E83,6LACK,37O0Syq7Db1kydzUH8TbwB,6pc Hot EP,2020-06-26,6,album
168,3U7H63zKWLjOuFZJUmTowp,You Give Love A Bad Name,0,track,False,False,223733,1,2,58lV9VcRSjABbAbfWS6skp,Bon Jovi,58lV9VcRSjABbAbfWS6skp,Bon Jovi,3gORsZp3xSbkN1ymRNonp1,Slippery When Wet,1986-01-01,10,album
169,7HKxTNVlkHsfMLhigmhC0I,Call Me,68,track,False,False,212226,1,1,4tpUmLEVLCGFr93o8hFFIB,Blondie,4tpUmLEVLCGFr93o8hFFIB,Blondie,18fOLsMG8Msf1DEaW0E71K,Call Me,2004-01-01,5,album
170,45oFq8ZKV9KDhzYb2Rh1y4,Maniac - BOF Flashdance,0,track,False,False,247440,1,8,771qBvjnXOH9Azr6lKy6FB,Michael Sembello,0LyfQWJT6nXafLPZqxe9Of,Various Artists,3bl2ynZYqr4l37MQ2Wense,80's Pop Number 1's,2007-01-01,18,album
171,7GhIk7Il098yCjg4BQjzvb,Never Gonna Give You Up,2,track,False,False,212826,1,1,0gxyHStUsqpMadRV0Di1Qt,Rick Astley,0gxyHStUsqpMadRV0Di1Qt,Rick Astley,6XhjNHCyCDyyGJRM5mg40G,Whenever You Need Somebody,1987-12-08,10,album
172,4aVuWgvD0X63hcOCnZtNFA,Hold the Line,81,track,False,False,235546,1,9,0PFtn5NtBbbUNbU9EAmIWF,TOTO,0PFtn5NtBbbUNbU9EAmIWF,TOTO,1mnu4hYvdwQgZXcNvtJ3D3,Toto,1978-10-10,10,album
173,0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,79,track,False,False,233866,1,10,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2dIGnmEIy1WZIcZCFSj6i8,Plastic Beach,2010-03-03,16,album
174,7fsNNSLGG8Wi0nFbufCU6L,Know My Rights (feat. Lil Baby),67,track,False,True,194395,1,4,4IVAbR2w4JJNJDDRFP3E83,6LACK,4IVAbR2w4JJNJDDRFP3E83,6LACK,37O0Syq7Db1kydzUH8TbwB,6pc Hot EP,2020-06-26,6,album
175,0824Kyozhv4yBbM86aBFCG,BELLA STORIA,60,track,False,False,176479,1,1,3pgCLfNbw5ozIfoNsvDU7i,Fedez,3pgCLfNbw5ozIfoNsvDU7i,Fedez,23E0NzVtxjQqCfCl7K3SKG,BELLA STORIA,2020-09-25,1,album
176,2YH6U8NUwDNDKXE8tj4n6G,Una lunga storia d'amore,0,track,False,False,185480,1,3,2taCySpDIEEa2mvo2k7xkH,Gino Paoli,2taCySpDIEEa2mvo2k7xkH,Gino Paoli,5n4yXOg9GQ37s1c4KlOiUf,Per una storia,2013-03-07,17,album
177,0mUyMawtxj1CJ76kn9gIZK,Bad Day,78,track,False,False,233640,1,3,7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,4zhigAhPwqp43XVHBiVeQI,Daniel Powter,2005-02-22,10,album
178,5i12eplaUT5pPE5iC6B2FZ,"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)",65,track,False,False,174638,1,2,0lI3rF4hi4op6UxqlLHPzv,Achille Lauro,0lI3rF4hi4op6UxqlLHPzv,Achille Lauro,0zMH1I8EZPPGYAzxZ9H0gU,1969 - Achille Idol Rebirth,2020-09-25,16,album
179,5NzWbTJOakrvq3g83UoD25,Oro,52,track,False,False,270003,1,11,5iBphIrmXEjfrqiuz5y6pY,Mango,5iBphIrmXEjfrqiuz5y6pY,Mango,53byQXY8VWsJ8aiVjK6pbI,Odissea,1986,12,album
180,0zKCeHNyYPvl8HOThWGghn,Calypso,22,track,False,False,225453,1,3,6RisEJ3Oe350sKC9S1uLSY,Mòn,6RisEJ3Oe350sKC9S1uLSY,Mòn,6Z84fvKDqvhihmGiDo8s1e,Guadalupe,2019-01-25,10,album
181,70Hl6QYIJGmrR7NBl666Y6,Into Each Life Some Rain Must Fall - Single Version,61,track,False,False,191066,1,8,5bOsFzuJ6QZMr86ezC4oXY,The Ink Spots,5bOsFzuJ6QZMr86ezC4oXY,The Ink Spots,7b8po6pHksWyVjLg4NfO1s,20th Century Masters: The Millennium Collection: Best Of The Ink Spots,1999-11-02,12,album
182,4ELXniqcm1QKYoJpFPE5eO,Does It Make You Feel Good?,52,track,False,True,183308,1,1,28EyduqESEOVMO6vglvaUZ,Joesef,28EyduqESEOVMO6vglvaUZ,Joesef,5PA3iYQ0LLadsqmpWk9W2w,Does It Make You Feel Good?,2020-10-06,1,album
183,4AGjD3R8ch6JmvDLAwFw7P,Ticket To Ride,61,track,False,False,182066,1,1,58bHgbHOExsHSOGlf0uUkL,KAWALA,58bHgbHOExsHSOGlf0uUkL,KAWALA,12uAbTxdZt1fKkHZVx5iCq,Ticket To Ride,2020-06-12,1,album
184,551RN9rptFQ5xp86tTpGFs,Wish I Was Younger,60,track,False,False,127863,1,5,6QzMY3tnu0m56eKUnr4uCF,Alfie Templeman,6QzMY3tnu0m56eKUnr4uCF,Alfie Templeman,4hfnS7YAQNDiihGt70E3ei,Happiness in Liquid Form,2020-07-17,6,album
185,6NI585VyhHdHAh6xAAETVl,Luce (Tramonti A Nord Est) (feat. La rappresentante di lista),47,track,False,False,217822,1,1,5DkmrXKeWgDS86KKEw45o6,Rancore,5DkmrXKeWgDS86KKEw45o6,Rancore,5qQN8wZJs1Mxw4jGobQ8km,Luce (Tramonti A Nord Est) (feat. La rappresentante di lista),2020-02-05,1,album
